z_1 / mole frac.,z_2 / mole frac.,T / K,p / MPa,rho / kg/m^3,u(p) (kPa),Uc(r) (%),D(r) (%),FLD1,FLD2,skip,bibkey,weight,method,probable absorption
0.332653,0.667347,293.152,0.30125,20.5052,0.03,0.0272,-0.078440461,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,283.151,0.07445,4.8951,0.03,0.1052,-0.126721198,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,283.153,0.13008,8.718,0.03,0.0606,-0.074880799,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,283.152,0.18153,12.3919,0.03,0.0431,-0.05930196,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,283.152,0.23114,16.0756,0.03,0.0341,-0.054264002,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,273.15,0.05104,3.461,0.03,0.1514,-0.112326733,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,273.147,0.0892,6.1379,0.03,0.086,-0.073147387,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,273.146,0.11703,8.1414,0.03,0.0655,-0.061082376,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,273.146,0.14719,10.3658,0.03,0.0518,-0.04945555,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,263.152,0.05346,3.7776,0.03,0.1426,-0.097110179,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,263.15,0.07684,5.4861,0.03,0.0977,-0.071511501,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,263.15,0.09137,6.5663,0.03,0.0822,-0.060028212,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,263.15,0.11172,8.1038,0.03,0.0673,-0.052441696,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,229.999,0.98645,1555.5275,1.82,0.023,-0.245284781,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,230,0.98686,1555.5279,1.58,0.0206,-0.245136175,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,244.991,14.9412,1548.1518,1.98,0.0233,-0.235823384,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,244.99,14.934,1548.1364,1.57,0.0194,-0.235868991,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,244.992,10.81031,1537.8098,1.52,0.019,-0.238565902,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,244.994,8.87976,1532.7254,1.73,0.021,-0.240102869,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,244.993,5.30549,1522.8474,1.64,0.0203,-0.243714288,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,244.996,3.65344,1518.036,1.47,0.0186,-0.24590713,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,244.993,1.13712,1510.4149,1.63,0.0203,-0.249448085,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,259.988,13.90164,1504.5396,1.73,0.0203,-0.238917162,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,259.99,13.86461,1504.4292,1.3,0.0163,-0.23890323,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,259.991,10.32764,1493.9832,1.66,0.0197,-0.243022548,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,259.993,7.11576,1483.8171,1.7,0.0201,-0.248046461,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,259.992,4.20029,1473.948,1.65,0.0198,-0.253346625,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,259.993,2.84976,1469.1276,1.53,0.0186,-0.256334097,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,259.994,1.57069,1464.3998,1.69,0.0202,-0.259715862,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,279.995,16.53359,1457.129,1.46,0.0171,-0.247087927,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,279.995,10.58742,1436.0862,1.55,0.018,-0.259758699,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,279.997,7.9792,1425.8225,1.56,0.0182,-0.266846886,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,279.996,4.48864,1410.8217,1.53,0.018,-0.279328586,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,279.999,2.41215,1401.0425,1.48,0.0177,-0.288619678,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,279.996,1.42618,1396.1466,1.37,0.0167,-0.294003395,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,304.996,17.09335,1388.6014,1.57,0.0176,-0.272477781,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,305,15.80546,1383.0906,1.86,0.02,-0.276625983,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,304.997,13.41848,1372.3421,1.58,0.0177,-0.285798162,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,304.997,10.2046,1356.4887,1.4,0.0163,-0.301847729,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,304.999,8.2745,1346.0477,1.35,0.0159,-0.313472876,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,304.996,5.6741,1330.6205,1.57,0.0181,-0.333144254,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,304.999,4.0883,1320.2256,1.5,0.0175,-0.348835189,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,304.996,1.31856,1299.7739,1.27,0.0156,-0.385179726,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,314.989,6.14998,1297.0001,1.11,0.0141,-0.361379492,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,324.989,10.96924,1294.4395,1.16,0.0144,-0.341856267,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.991,15.76156,1292.033,1.18,0.0145,-0.325100667,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.994,15.74461,1291.9191,1.28,0.0153,-0.325344484,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.992,13.16527,1275.3807,1.43,0.0166,-0.344826963,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.992,10.20293,1253.7075,1.25,0.0152,-0.375170385,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.992,8.28796,1237.6535,1.19,0.0148,-0.401692563,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.992,6.09434,1216.5157,1.16,0.0147,-0.441545907,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.991,3.85158,1190.4052,1.16,0.015,-0.504705729,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,334.991,1.77608,1159.4504,1.09,0.0146,-0.605503486,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,344.988,5.04166,1157.4437,1.07,0.0144,-0.532384308,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,354.99,8.32691,1155.5006,1.06,0.0144,-0.483736464,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,364.994,11.61649,1153.6069,1.1,0.0148,-0.447529431,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,369.993,13.24627,1152.543,1.12,0.015,-0.432497922,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,369.994,11.78368,1135.7685,1.18,0.0155,-0.462149844,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,369.995,10.09061,1113.5232,1.12,0.0152,-0.506825363,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,369.995,8.02718,1080.3859,1.13,0.0155,-0.587325764,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,369.995,6.43974,1047.472,1.09,0.0155,-0.689226375,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,369.997,5.07189,1009.3642,1.08,0.0157,-0.847564042,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,374.993,6.14744,1008.4468,1.05,0.0155,-0.791671008,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,379.991,7.23304,1007.6527,1.05,0.0156,-0.743990576,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,384.992,8.32385,1006.8556,1.06,0.0157,-0.703525979,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,389.993,9.41682,1006.042,1.08,0.016,-0.667461221,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,394.992,10.51086,1005.2125,1.07,0.016,-0.635905984,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.995,11.60569,1004.3605,1.08,0.0162,-0.607366118,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.997,9.99757,967.7522,1.12,0.0167,-0.704724797,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.996,8.7301,930.7623,1.09,0.0168,-0.82374501,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.996,7.75859,894.1323,1.06,0.0169,-0.968882857,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.998,5.97952,783.4639,1.06,0.0182,-1.640912079,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.997,4.98169,637.188,1.07,0.0208,-3.059254981,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.997,4.46845,492.633,1.08,0.0255,-3.419008618,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.997,3.76879,314.3236,1.12,0.0383,-1.695902033,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.332653,0.667347,399.994,1.86955,104.3337,1.17,0.0383,-0.371262163,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,293.153,0.10273,5.7432,0.03,0.109,-0.020768078,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,293.155,0.15246,8.6435,0.03,0.0617,-0.021387222,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,293.155,0.20113,11.5675,0.03,0.0635,-0.015696693,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,293.154,0.25111,14.6645,0.03,0.0366,-0.019696757,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,293.152,0.30115,17.8721,0.03,0.0305,-0.019618914,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,283.153,0.09876,5.7304,0.03,0.0881,-0.020779571,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,283.15,0.1461,8.608,0.03,0.0595,-0.014658632,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,283.15,0.18618,11.119,0.03,0.0469,-0.007086466,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,283.15,0.22032,13.3164,0.03,0.0402,-0.001614524,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,283.151,0.24026,14.6268,0.03,0.0368,0.003897108,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,273.153,0.07864,4.7163,0.03,0.1108,-0.016154123,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,273.151,0.10367,6.2736,0.03,0.083,-0.017451047,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,273.151,0.12667,7.7316,0.03,0.0679,-0.007281274,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,273.152,0.15451,9.5321,0.03,0.0558,0.002528363,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,263.154,0.04948,3.0553,0.03,0.1761,-0.05276565,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,263.15,0.07563,4.7212,0.03,0.1133,-0.016285579,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,263.15,0.10715,6.7792,0.03,0.081,0.010607096,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,263.149,0.04904,3.0281,0.03,0.177,-0.038392177,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,263.148,0.07504,4.6834,0.03,0.1145,-0.013706111,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,263.148,0.10645,6.7329,0.03,0.0795,0.009640163,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,230.021,0.87303,1463.1314,1.48,0.0204,-0.294508342,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,230.022,0.87215,1463.1266,1.48,0.0205,-0.294505976,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,245.014,14.51497,1454.5165,1.75,0.0224,-0.282751649,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,245.016,14.48328,1454.4393,1.54,0.0201,-0.282893093,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,245.019,12.36742,1449.6699,2.33,0.0284,-0.283551332,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,245.017,9.08196,1441.9555,1.82,0.0232,-0.285965649,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,245.021,6.56084,1435.7313,1.88,0.0238,-0.288579478,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,245.018,4.11226,1429.443,1.59,0.0208,-0.29131123,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,245.021,1.59753,1422.6588,1.51,0.0199,-0.295011126,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,260.022,14.88778,1417.1743,1.91,0.0233,-0.282164093,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,260.026,12.15122,1410.0343,1.83,0.0224,-0.285341194,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,260.023,8.99268,1401.3576,1.67,0.021,-0.290015201,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,260.027,6.51839,1394.1529,1.68,0.021,-0.294756522,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,260.023,4.02109,1386.5092,1.67,0.021,-0.300463216,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,260.028,1.64474,1378.7889,1.37,0.018,-0.30700008,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,280.012,17.31809,1372.2659,1.65,0.0197,-0.291953983,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,280.011,15.02051,1365.3178,1.6,0.0193,-0.297054019,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,280.014,12.04279,1355.7878,1.76,0.0208,-0.304454464,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,280.012,9.01021,1345.3896,1.43,0.0178,-0.314263824,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,280.015,6.62453,1336.6158,1.65,0.02,-0.323291832,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,280.011,3.43741,1323.9408,1.62,0.0199,-0.338884473,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,280.013,1.31809,1314.7543,1.41,0.0178,-0.351935349,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.004,17.69501,1307.6932,1.34,0.0163,-0.319045962,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.007,16.34008,1302.512,1.65,0.0191,-0.324427569,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.004,12.65487,1287.4269,1.37,0.0168,-0.342518024,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.009,10.44116,1277.4976,1.37,0.0168,-0.356255409,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.005,8.40226,1267.6934,1.34,0.0165,-0.371253286,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.005,5.83268,1254.1752,1.28,0.0162,-0.395111624,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.007,4.08607,1244.0762,1.18,0.0153,-0.416103355,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,305.004,1.63623,1228.3547,1.51,0.0185,-0.454193761,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,314.999,6.76849,1225.6933,1.36,0.0168,-0.419958474,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,324.995,11.80993,1222.8511,1.24,0.0156,-0.392783844,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.996,16.76889,1219.9582,1.2,0.0152,-0.369404929,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.999,15.78417,1214.623,1.51,0.0179,-0.377197301,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.997,13.10072,1198.9994,1.42,0.0172,-0.402697348,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.998,10.01385,1178.4874,1.36,0.0168,-0.441825234,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.998,8.0219,1163.3107,1.24,0.0159,-0.476115046,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.997,6.27694,1148.3175,1.16,0.0153,-0.514817448,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.997,3.85003,1123.6761,1.23,0.0162,-0.593082933,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,334.997,1.93409,1099.3415,1.12,0.0154,-0.69713741,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,344.994,5.45856,1097.3891,1.1,0.0152,-0.602342743,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,354.996,8.99811,1095.5241,1.09,0.015,-0.541239761,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,365.001,12.5349,1093.6888,1.14,0.0155,-0.49642756,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,370.001,14.28048,1092.6235,1.14,0.0156,-0.477336806,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,370.004,12.16165,1071.5095,1.2,0.0161,-0.524146021,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,370.002,9.96668,1045.4815,1.18,0.0162,-0.591745357,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,370.003,7.88394,1014.6298,1.13,0.0161,-0.688846601,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,370.003,6.52559,989.161,1.1,0.016,-0.788811798,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,370.002,5.08717,953.7876,1.1,0.0164,-0.969590193,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,375,6.23941,953.0489,1.05,0.016,-0.901813875,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,380,7.39826,952.2924,1.05,0.0161,-0.847467406,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,384.999,8.5603,951.5207,1.06,0.0162,-0.800016234,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,389.999,9.72526,950.7339,1.06,0.0163,-0.758688691,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,394.999,10.89099,949.928,1.08,0.0165,-0.720956353,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.001,12.05642,949.1023,1.08,0.0166,-0.685143813,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.006,10.35405,914.7669,1.1,0.017,-0.800364096,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.005,9.03519,880.669,1.1,0.0174,-0.938652747,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.005,7.23949,812.9632,1.07,0.0179,-1.311064408,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.005,6.18811,745.8306,1.06,0.0187,-1.871832206,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.006,5.16213,608.4594,1.06,0.0214,-3.709131672,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.005,4.55657,436.922,1.08,0.028,-4.37568406,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.006,3.80097,268.4224,1.11,0.028,-1.684691839,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.006,2.08315,103.7492,1.16,0.028,-0.444956422,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
0.668029,0.331971,400.007,1.54202,71.6124,1.17,0.1686,-0.395280205,R1234ZEE,R227EA,,2023-for-mcl-0,1,,
,,,,,,,,,,,,,,
0.119,0.881,383.03,4.46468,320.28,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,378.12,4.2371,320.38,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,373.2,4.00616,320.47,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,368.27,3.77428,320.57,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.03,4.46498,320.28,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.04,3.77765,213.24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,378.12,3.64206,213.38,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,373.2,3.50504,213.51,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,368.26,3.36562,213.65,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,363.31,3.22235,213.79,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,358.38,3.07634,213.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.03,3.77764,213.24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.04,2.98916,141.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,378.11,2.90911,142.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,373.19,2.82825,142.15,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,368.25,2.74627,142.24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,363.3,2.66333,142.34,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,358.36,2.57915,142.43,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,353.4,2.49322,142.52,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,348.45,2.40583,142.61,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,343.5,2.31198,142.7,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.03,2.9891,141.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.03,2.23831,94.52,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,378.1,2.19045,94.57,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,373.17,2.1419,94.62,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,368.24,2.09315,94.66,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,363.29,2.0438,94.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,358.34,1.99396,94.76,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,353.38,1.94358,94.8,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,348.45,1.89264,94.85,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,343.5,1.8408,94.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,338.54,1.78821,94.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,333.58,1.73464,94.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.02,2.23804,94.52,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.03,1.61188,62.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,378.1,1.58237,62.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,373.17,1.55288,62.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,368.24,1.52329,63.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,363.32,1.49361,63.03,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,358.35,1.46303,63.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,353.39,1.43248,63.08,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,348.45,1.4018,63.11,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,343.51,1.37091,63.13,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,338.57,1.33991,63.15,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,333.61,1.30816,63.18,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,328.61,1.2753,63.21,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,323.7,1.24345,63.23,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,318.72,1.21009,63.25,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.03,1.61181,62.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.06,1.13044,41.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,378.13,1.11196,41.91,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,373.18,1.0934,41.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,368.25,1.07504,41.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
